correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
-0.17985213935030528	0.0	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.443904314957157	0.6	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.9672032705068975	0.8	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.3356973510019982	0.4	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
-0.2721575326022879	0.2	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
-0.6641227852459857	-0.8	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
-0.08423307115760569	0.0	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.40550058140577716	0.6	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.5794597338431073	0.8	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.32851432226723415	0.4	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.6009965242314356	0.2	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.46762292329289473	-0.8	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.22124956758123254	0.0	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.4831968152231628	0.6	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.7492783291500964	0.8	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.299304408507674	0.4	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
0.12231444405074038	0.2	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.4502132561102457	-0.8	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.41608644038110587	-0.8	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.17868659589876285	0.0	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.671137223204118	0.6	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.8548791314867757	0.8	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.573455602759407	0.4	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.6641679344379489	0.2	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.34288237707665986	-0.8	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.09519620307413233	0.0	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.6261107154239871	0.6	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.9021030652721698	0.8	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.5002668784207454	0.4	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.5618582463304461	0.2	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.12351953706682553	0.0	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.3386820372030496	0.2	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.22703317033681086	0.4	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.16676670296783142	-0.8	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.6686499068836748	0.8	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.38883010598240003	0.6	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999994338878384	0.0	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999999999971626	0.2	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999999999979923	0.4	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999999999999956	-0.8	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999999999999996	0.8	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9999999999999193	0.6	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.34545859566031634	0.0	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.22125866113404272	0.4	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.15714300910726683	0.8	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.24180665409734353	0.2	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.600143725687944	0.6	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.28528607713869925	-0.8	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.37283075693253026	0.0	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.16932080623413873	0.4	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.45372158425415593	0.8	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.7034295437643564	0.2	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.7749867271504487	0.6	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.2950552276083448	-0.8	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
0.08124460584154315	0.4	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.6045189338862649	0.8	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.3419320244938338	0.2	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.11125744290859446	0.0	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
0.41550827021411835	0.6	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
