correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
-0.16208826762886375	-0.4	lsa	0	4.0	60	37.06	CNR_Amp/Noise-SD
0.326995590986222	-0.2	lsa	0	4.0	60	37.06	CNR_Amp/Noise-SD
0.015893638371467105	-0.6	lsa	0	4.0	60	37.06	CNR_Amp/Noise-SD
-0.42139008724404986	-0.8	lss	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.07948835173218265	-0.4	lss	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.569768147072038	-0.6	lss	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.1352157535781291	-0.2	lss	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.36497443716673356	-0.8	lsa	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.25578747001343605	-0.4	lsa	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.5626058825556143	-0.6	lsa	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.10065668927765606	-0.2	lsa	0	6.0	60	37.06	CNR_Amp/Noise-SD
-0.4156918613756755	-0.6	lss	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.5042534278380534	-0.4	lss	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.5899779210452585	-0.8	lss	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.09084016598383883	-0.2	lss	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.39747859911471	-0.6	lsa	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.39569770261627035	-0.4	lsa	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.23180809527808713	-0.8	lsa	0	8.0	60	37.06	CNR_Amp/Noise-SD
0.08459055939194106	-0.2	lsa	0	8.0	60	37.06	CNR_Amp/Noise-SD
-0.6966027364162035	-0.8	lss	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.5347345994721838	-0.6	lss	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.9999999999946875	-0.2	lss	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.5050326283690854	-0.4	lss	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.5309885401747811	-0.8	lsa	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.9999979838833354	-0.6	lsa	0	2.0	15	95.73	CNR_Amp/Noise-SD
0.9999999999999934	-0.2	lsa	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.9999126192536292	-0.4	lsa	0	2.0	15	95.73	CNR_Amp/Noise-SD
-0.4546157999249769	-0.8	lss	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.09165552632809577	-0.4	lss	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.45463027550441504	-0.6	lss	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.019645668735071356	-0.2	lss	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.003640010155801752	-0.8	lsa	0	4.0	15	95.73	CNR_Amp/Noise-SD
0.6819850618053748	-0.4	lsa	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.05842102929384117	-0.6	lsa	0	4.0	15	95.73	CNR_Amp/Noise-SD
0.6414436555008358	-0.2	lsa	0	4.0	15	95.73	CNR_Amp/Noise-SD
-0.19782516478492962	-0.2	lss	0	6.0	15	95.73	CNR_Amp/Noise-SD
-0.7188259814068922	-0.8	lss	0	6.0	15	95.73	CNR_Amp/Noise-SD
0.02402360543846638	-0.4	lss	0	6.0	15	95.73	CNR_Amp/Noise-SD
-0.34341641739929724	-0.6	lss	0	6.0	15	95.73	CNR_Amp/Noise-SD
